po_id,supplier_name,region,category,po_date,promised_date,actual_date,ordered_qty,delivered_qty,unit_cost,po_value,defect_rate,previous_delay_count,supplier_rating,delay_days,delivery_risk,fill_rate,cost_impact
PO167,Supplier_49,China,Packaging,31-01-2026,13-02-2026,15-02-2026,299,279,85.15,25459.85,0.061,1,4.48,2,0,0.9331103678929766,1553.0508499999999
PO168,Supplier_39,India,Raw Material,20-06-2025,13-07-2025,13-07-2025,295,267,50.03,14758.85,0.062,4,4.33,0,0,0.9050847457627119,915.0487
PO169,Supplier_35,India,Packaging,16-02-2026,24-02-2026,01-03-2026,136,127,55.13,7497.68,0.097,4,4.64,5,1,0.9338235294117647,727.2749600000001
PO170,Supplier_45,Germany,Mechanical,23-07-2025,18-08-2025,20-08-2025,430,416,122.65,52739.5,0.058,3,3.98,2,0,0.9674418604651163,3058.891
PO171,Supplier_6,Germany,Raw Material,13-01-2026,11-02-2026,11-02-2026,77,76,173.02,13322.54,0.001,0,4.43,0,0,0.987012987,13.322540000000002
PO172,Supplier_36,France,Raw Material,05-11-2025,24-11-2025,01-12-2025,444,435,23.96,10638.24,0.017,1,3.62,7,1,0.9797297297297297,180.85008000000002
PO173,Supplier_12,Germany,Electronics,24-01-2026,02-02-2026,04-02-2026,313,303,190.23,59541.99,0.025,3,3.45,2,0,0.9680511182108626,1488.5497500000001
PO174,Supplier_43,France,Raw Material,10-04-2026,19-04-2026,21-04-2026,214,198,170.39,36463.46,0.081,3,4.66,2,0,0.9252336448598131,2953.54026
PO175,Supplier_6,Poland,Raw Material,12-11-2025,06-12-2025,06-12-2025,383,382,33.36,12776.88,0.023,1,2.6,0,0,0.9973890339425587,293.86823999999996
PO176,Supplier_35,France,Electronics,10-10-2025,19-10-2025,19-10-2025,228,215,140.76,32093.28,0.04,1,4.91,0,0,0.9429824561403509,1283.7312
PO177,Supplier_43,India,Electronics,25-09-2025,17-10-2025,20-10-2025,234,228,96.4,22557.6,0.052,1,3.36,3,0,0.9743589743589743,1172.9951999999998
PO178,Supplier_38,Poland,Raw Material,10-07-2025,27-07-2025,29-07-2025,385,368,48.35,18614.75,0.067,1,2.97,2,0,0.9558441558441558,1247.1882500000002
PO179,Supplier_8,France,Packaging,27-01-2026,06-02-2026,09-02-2026,135,121,141.6,19116,0.084,1,3.44,3,0,0.8962962962962963,1605.7440000000001
PO180,Supplier_30,India,Mechanical,05-06-2025,26-06-2025,26-06-2025,185,171,118.42,21907.7,0.003,0,4.22,0,0,0.9243243243243243,65.7231
PO181,Supplier_33,Germany,Raw Material,08-07-2025,28-07-2025,02-08-2025,102,87,133.73,13640.46,0.011,3,2.9,5,1,0.8529411764705882,150.04505999999998
PO182,Supplier_6,Germany,Electronics,15-02-2026,28-02-2026,28-02-2026,225,213,158.65,35696.25,0.057,0,2.77,0,0,0.9466666666666667,2034.68625
PO183,Supplier_34,France,Mechanical,27-06-2025,15-07-2025,17-07-2025,151,133,163.49,24686.99,0.076,0,3.29,2,0,0.8807947019867549,1876.21124
PO184,Supplier_45,China,Electronics,28-05-2025,25-06-2025,30-06-2025,359,353,11.09,3981.31,0.032,3,4.02,5,1,0.9832869080779945,127.40192
PO185,Supplier_15,France,Raw Material,09-02-2026,10-03-2026,10-03-2026,354,338,94.44,33431.76,0.001,2,4.01,0,0,0.9548022598870056,33.431760000000004
PO186,Supplier_46,India,Mechanical,01-02-2026,19-02-2026,19-02-2026,52,32,174.03,9049.56,0.052,3,2.56,0,0,0.6153846153846154,470.57712
PO187,Supplier_26,Germany,Packaging,30-11-2025,09-12-2025,09-12-2025,353,349,56.75,20032.75,0.048,2,4.41,0,0,0.9886685552407932,961.572
PO188,Supplier_6,India,Packaging,27-02-2026,14-03-2026,17-03-2026,70,48,91.86,6430.2,0.09,4,4.75,3,0,0.6857142857142857,578.718
PO189,Supplier_25,Poland,Raw Material,12-02-2026,07-03-2026,14-03-2026,373,353,101.04,37687.920000000006,0.019,4,4.04,7,1,0.9463806970509383,716.0704800000001
PO190,Supplier_46,China,Electronics,10-10-2025,29-10-2025,31-10-2025,340,333,69.15,23511.000000000004,0.061,1,3.5,2,0,0.9794117647058823,1434.1710000000003
PO191,Supplier_13,Poland,Mechanical,06-09-2025,05-10-2025,10-10-2025,312,301,44.47,13874.64,0.053,0,3.92,5,1,0.9647435897435898,735.35592
PO192,Supplier_42,Poland,Packaging,06-02-2026,14-02-2026,19-02-2026,312,291,114.54,35736.48,0.004,1,2.78,5,1,0.9326923076923077,142.94592000000003
PO193,Supplier_13,France,Mechanical,17-05-2025,30-05-2025,30-05-2025,58,44,126.09,7313.22,0.041,4,4.76,0,0,0.7586206896551724,299.84202000000005
PO194,Supplier_24,Germany,Mechanical,01-01-2026,10-01-2026,12-01-2026,99,76,166.3,16463.7,0.042,1,4.52,2,0,0.7676767676767676,691.4754
PO195,Supplier_19,Poland,Mechanical,30-01-2026,04-02-2026,11-02-2026,291,287,41.92,12198.72,0.074,1,3.68,7,1,0.9862542955326461,902.7052799999999
PO196,Supplier_21,Germany,Mechanical,18-12-2025,07-01-2026,10-01-2026,192,190,125.35,24067.2,0.055,1,3.14,3,0,0.9895833333333334,1323.6960000000001
PO197,Supplier_13,France,Electronics,14-05-2025,12-06-2025,12-06-2025,369,367,123.44,45549.36,0.068,1,3.57,0,0,0.994579946,3097.3564800000004
PO198,Supplier_39,Germany,Electronics,07-02-2026,22-02-2026,01-03-2026,329,302,165.55,54465.95,0.06,1,4.76,7,1,0.9179331306990881,3267.957
PO199,Supplier_45,Poland,Packaging,05-01-2026,14-01-2026,14-01-2026,213,211,86.23,18366.99,0.037,0,4.04,0,0,0.9906103286384976,679.57863
PO200,Supplier_13,Germany,Packaging,14-02-2026,20-02-2026,22-02-2026,54,43,54.41,2938.14,0.054,1,4.2,2,0,0.7962962962962963,158.65956
PO201,Supplier_44,France,Mechanical,15-06-2025,22-06-2025,27-06-2025,375,374,198.89,74583.75,0.066,0,4.99,5,1,0.9973333333333333,4922.5275
PO202,Supplier_23,Poland,Packaging,21-10-2025,16-11-2025,18-11-2025,491,488,192.72,94625.52,0.063,0,2.93,2,0,0.9938900203665988,5961.40776
PO203,Supplier_42,Germany,Raw Material,29-08-2025,18-09-2025,20-09-2025,194,179,136.33,26448.020000000004,0.08,4,2.8,2,0,0.9226804123711341,2115.8416
PO204,Supplier_40,France,Packaging,12-09-2025,24-09-2025,26-09-2025,370,346,137.6,50912,0.009,1,4.47,2,0,0.9351351351351351,458.20799999999997
PO205,Supplier_32,Germany,Electronics,04-03-2026,24-03-2026,26-03-2026,87,68,144.66,12585.42,0.004,0,3.07,2,0,0.7816091954022989,50.341680000000004
PO206,Supplier_45,India,Electronics,20-06-2025,15-07-2025,15-07-2025,298,290,106.85,31841.3,0.083,1,4,0,0,0.9731543624161074,2642.8279
PO207,Supplier_6,China,Mechanical,01-04-2026,16-04-2026,23-04-2026,391,364,171.77,67162.07,0.021,0,2.79,7,1,0.9309462915601023,1410.4034700000002
PO208,Supplier_18,France,Raw Material,21-04-2025,19-05-2025,19-05-2025,207,194,163.13,33767.91,0.079,3,4.55,0,0,0.9371980676328503,2667.6648900000005
PO209,Supplier_15,France,Raw Material,16-08-2025,22-08-2025,23-08-2025,179,177,75.76,13561.04,0.098,1,4.56,1,0,0.9888268156424581,1328.9819200000002
PO210,Supplier_25,France,Mechanical,09-03-2026,14-03-2026,16-03-2026,144,131,36.45,5248.8,0.09,4,3.29,2,0,0.9097222222222222,472.392
PO211,Supplier_35,Germany,Mechanical,31-12-2025,29-01-2026,01-02-2026,166,165,22.95,3809.7,0.003,0,3.08,3,0,0.9939759036144579,11.4291
PO212,Supplier_45,Poland,Packaging,01-02-2026,18-02-2026,25-02-2026,383,364,93.51,35814.33,0.011,4,2.54,7,1,0.9503916449086162,393.95763
PO213,Supplier_2,Poland,Raw Material,21-10-2025,13-11-2025,20-11-2025,54,36,46.44,2507.76,0.021,2,4.39,7,1,0.6666666666666666,52.662960000000005
PO214,Supplier_31,Germany,Raw Material,16-04-2026,09-05-2026,09-05-2026,148,128,33.06,4892.88,0.03,2,2.94,0,0,0.8648648648648649,146.7864
PO215,Supplier_16,Poland,Electronics,15-11-2025,23-11-2025,25-11-2025,152,145,164.65,25026.8,0.062,3,2.93,2,0,0.9539473684210527,1551.6616
PO216,Supplier_36,Poland,Mechanical,28-07-2025,08-08-2025,08-08-2025,112,108,178.45,19986.4,0.045,4,3.39,0,0,0.9642857142857143,899.388
PO217,Supplier_27,Poland,Mechanical,10-05-2025,28-05-2025,04-06-2025,278,250,156.17,43415.26,0.001,1,2.83,7,1,0.8992805755395683,43.41526
PO218,Supplier_21,France,Mechanical,29-03-2026,25-04-2026,25-04-2026,425,419,127.6,54230,0.032,1,3.1,0,0,0.9858823529411764,1735.3600000000001
PO219,Supplier_21,France,Mechanical,24-06-2025,03-07-2025,06-07-2025,209,206,80.57,16839.129999999997,0.027,2,3.64,3,0,0.9856459330143541,454.6565099999999
PO220,Supplier_26,Poland,Mechanical,07-11-2025,01-12-2025,03-12-2025,131,124,164.03,21487.93,0.061,4,3.65,2,0,0.9465648854961832,1310.76373
PO221,Supplier_21,India,Electronics,05-03-2026,26-03-2026,26-03-2026,241,225,135.15,32571.15,0.094,1,3.59,0,0,0.9336099585062241,3061.6881000000003
PO222,Supplier_29,Germany,Mechanical,26-12-2025,17-01-2026,17-01-2026,493,486,97.68,48156.240000000005,0.064,1,3.47,0,0,0.9858012170385395,3081.9993600000003
PO223,Supplier_22,Germany,Raw Material,08-03-2026,29-03-2026,31-03-2026,392,369,177.67,69646.64,0.011,3,3.78,2,0,0.9413265306122449,766.11304
PO224,Supplier_37,France,Packaging,12-06-2025,11-07-2025,18-07-2025,92,92,23.7,2180.4,0.007,0,4.89,7,1,1,15.2628
PO225,Supplier_21,India,Raw Material,16-07-2025,03-08-2025,05-08-2025,188,169,157.18,29549.84,0.066,3,3.39,2,0,0.89893617,1950.28944
PO226,Supplier_5,France,Mechanical,05-08-2025,31-08-2025,31-08-2025,87,73,25.61,2228.07,0.097,0,4.94,0,0,0.8390804597701149,216.12279
PO227,Supplier_15,India,Raw Material,04-03-2026,25-03-2026,27-03-2026,431,428,157.18,67744.58,0.064,1,3.7,2,0,0.9930394431554525,4335.65312
PO228,Supplier_50,India,Electronics,26-10-2025,03-11-2025,05-11-2025,396,389,31.65,12533.4,0.049,3,2.89,2,0,0.9823232323232324,614.1366
PO229,Supplier_10,Germany,Packaging,27-04-2025,19-05-2025,26-05-2025,202,195,92.09,18602.18,0.044,0,2.91,7,1,0.9653465346534653,818.49592
PO230,Supplier_30,Poland,Electronics,15-08-2025,31-08-2025,01-09-2025,223,207,132.7,29592.1,0.029,0,3.15,1,0,0.9282511210762332,858.1709
PO231,Supplier_47,India,Electronics,12-05-2025,29-05-2025,03-06-2025,198,169,169.98,33656.04,0.073,3,2.63,5,1,0.8535353535353535,2456.89092
PO232,Supplier_22,China,Electronics,11-03-2026,06-04-2026,08-04-2026,334,322,41.31,13797.54,0.013,3,4.54,2,0,0.9640718562874252,179.36802
PO233,Supplier_31,China,Raw Material,06-03-2026,03-04-2026,05-04-2026,327,317,154.06,50377.62,0.074,2,3.24,2,0,0.9694189602446484,3727.94388
PO234,Supplier_19,France,Mechanical,30-06-2025,11-07-2025,13-07-2025,416,392,154.61,64317.76000000001,0.016,1,3.9,2,0,0.9423076923076923,1029.08416
PO235,Supplier_8,Germany,Packaging,05-09-2025,14-09-2025,15-09-2025,498,495,28.84,14362.32,0.04,1,4.14,1,0,0.9939759036144579,574.4928
PO236,Supplier_25,India,Electronics,09-04-2026,27-04-2026,04-05-2026,268,242,140.7,37707.6,0.038,0,3.89,7,1,0.9029850746268657,1432.8888
PO237,Supplier_22,India,Mechanical,02-06-2025,28-06-2025,30-06-2025,258,245,48.47,12505.26,0.096,0,4.2,2,0,0.9496124031007752,1200.50496
PO238,Supplier_16,China,Raw Material,17-03-2026,13-04-2026,18-04-2026,361,343,199.3,71947.3,0.037,4,4.11,5,1,0.9501385041551247,2662.0501
PO239,Supplier_10,China,Mechanical,12-12-2025,21-12-2025,26-12-2025,359,352,43.89,15756.51,0.003,3,2.95,5,1,0.9805013927576601,47.26953
PO240,Supplier_45,Poland,Electronics,04-07-2025,31-07-2025,07-08-2025,53,25,132.04,6998.12,0.006,1,3.9,7,1,0.4716981132075472,41.98872
PO241,Supplier_4,India,Mechanical,30-04-2025,22-05-2025,23-05-2025,208,181,166.76,34686.08,0.05,2,2.65,1,0,0.8701923076923077,1734.304
PO242,Supplier_45,Poland,Mechanical,02-06-2025,12-06-2025,15-06-2025,464,461,108.28,50241.92,0.044,3,2.81,3,0,0.9935344827586207,2210.64448
PO243,Supplier_49,Germany,Mechanical,11-06-2025,05-07-2025,05-07-2025,300,273,149.78,44934,0.1,3,3.25,0,0,0.91,4493.400000000001
PO244,Supplier_33,Germany,Mechanical,23-06-2025,01-07-2025,03-07-2025,289,275,32.48,9386.72,0.041,3,3.46,2,0,0.9515570934256056,384.85552
PO245,Supplier_9,India,Packaging,04-03-2026,13-03-2026,13-03-2026,110,101,73.56,8091.6,0.003,0,3.96,0,0,0.9181818181818182,24.274800000000003
PO246,Supplier_45,Germany,Raw Material,06-12-2025,23-12-2025,24-12-2025,294,276,59.27,17425.38,0.043,2,3.44,1,0,0.9387755102040817,749.29134
PO247,Supplier_37,Poland,Electronics,31-07-2025,25-08-2025,25-08-2025,241,237,144.14,34737.74,0.063,1,4.77,0,0,0.98340249,2188.4776199999997
PO248,Supplier_24,Germany,Packaging,10-06-2025,20-06-2025,20-06-2025,231,218,125.94,29092.14,0.014,3,4.14,0,0,0.9437229437229437,407.28996
PO249,Supplier_36,France,Mechanical,11-02-2026,11-03-2026,13-03-2026,155,126,16.89,2617.9500000000003,0.028,3,4.47,2,0,0.8129032258064516,73.30260000000001
PO250,Supplier_10,India,Electronics,05-08-2025,22-08-2025,27-08-2025,93,85,102.64,9545.52,0.003,3,4.05,5,1,0.9139784946236559,28.636560000000003
PO251,Supplier_43,Germany,Electronics,05-08-2025,13-08-2025,13-08-2025,466,440,76,35416,0.09,1,4.33,0,0,0.944206009,3187.44
PO252,Supplier_11,Poland,Packaging,27-03-2026,15-04-2026,22-04-2026,454,445,167.29,75949.66,0.079,0,3.74,7,1,0.9801762114537445,6000.02314
PO253,Supplier_21,India,Electronics,13-05-2025,20-05-2025,27-05-2025,267,263,117.41,31348.47,0.046,0,4.87,7,1,0.9850187265917603,1442.02962
PO254,Supplier_12,Germany,Electronics,26-10-2025,08-11-2025,08-11-2025,227,207,52.81,11987.87,0.025,0,3.81,0,0,0.9118942731277533,299.69675
PO255,Supplier_34,Poland,Mechanical,10-09-2025,25-09-2025,25-09-2025,472,451,114.28,53940.16,0.061,1,3.71,0,0,0.9555084745762712,3290.34976
PO256,Supplier_21,France,Mechanical,26-05-2025,21-06-2025,21-06-2025,115,106,97.84,11251.6,0.041,4,4.37,0,0,0.9217391304347826,461.3156
PO257,Supplier_12,Poland,Raw Material,16-07-2025,30-07-2025,31-07-2025,241,223,159.39,38412.99,0.02,4,2.91,1,0,0.9253112033195021,768.2597999999999
PO258,Supplier_4,Poland,Mechanical,14-04-2026,03-05-2026,06-05-2026,128,107,40.71,5210.88,0.026,4,3.63,3,0,0.8359375,135.48288
PO259,Supplier_28,India,Electronics,24-08-2025,30-08-2025,30-08-2025,297,268,75.3,22364.1,0.028,1,3.74,0,0,0.9023569023569024,626.1948
PO260,Supplier_6,Poland,Raw Material,05-08-2025,03-09-2025,04-09-2025,227,217,157.37,35722.99,0.096,3,3.81,1,0,0.9559471365638766,3429.40704
PO261,Supplier_24,Poland,Packaging,06-11-2025,19-11-2025,21-11-2025,134,127,161.6,21654.4,0.04,1,2.89,2,0,0.9477611940298507,866.176
PO262,Supplier_20,Poland,Mechanical,05-07-2025,16-07-2025,17-07-2025,414,412,180.47,74714.58,0.017,0,4,1,0,0.9951690821256038,1270.14786
PO263,Supplier_8,France,Packaging,23-07-2025,12-08-2025,13-08-2025,150,147,161.73,24259.5,0.097,2,4.71,1,0,0.98,2353.1715
PO264,Supplier_12,China,Mechanical,28-01-2026,24-02-2026,24-02-2026,112,100,196.98,22061.76,0.067,4,3.31,0,0,0.8928571428571429,1478.13792
PO265,Supplier_28,India,Raw Material,01-07-2025,28-07-2025,29-07-2025,374,350,27.68,10352.32,0.003,3,4.73,1,0,0.9358288770053476,31.05696
PO266,Supplier_5,China,Electronics,07-10-2025,20-10-2025,22-10-2025,483,478,144.95,70010.84999999999,0.031,2,4.75,2,0,0.989648033,2170.3363499999996
PO267,Supplier_44,Poland,Electronics,15-10-2025,09-11-2025,09-11-2025,180,169,73.69,13264.2,0.017,4,2.78,0,0,0.9388888888888889,225.49140000000003
PO268,Supplier_26,Germany,Electronics,04-03-2026,11-03-2026,13-03-2026,83,75,150.54,12494.82,0.019,2,4.13,2,0,0.9036144578313253,237.40158
PO269,Supplier_48,Germany,Electronics,12-04-2026,28-04-2026,29-04-2026,399,385,58.26,23245.74,0.003,4,4.19,1,0,0.9649122807017544,69.73722000000001
PO270,Supplier_2,China,Packaging,01-03-2026,29-03-2026,31-03-2026,96,90,41.76,4008.96,0.066,0,4.59,2,0,0.9375,264.59136
PO271,Supplier_23,China,Packaging,15-11-2025,14-12-2025,21-12-2025,343,329,50.4,17287.2,0.003,4,3.52,7,1,0.9591836734693877,51.8616
PO272,Supplier_14,Poland,Packaging,23-10-2025,13-11-2025,20-11-2025,442,440,21.23,9383.66,0.09,2,4.77,7,1,0.995475113,844.5294
PO273,Supplier_27,China,Raw Material,23-01-2026,29-01-2026,03-02-2026,87,74,174.27,15161.490000000002,0.055,2,3.53,5,1,0.8505747126436781,833.8819500000001
PO274,Supplier_14,China,Packaging,08-12-2025,29-12-2025,29-12-2025,473,450,15.16,7170.68,0.097,0,3.23,0,0,0.9513742071881607,695.55596
PO275,Supplier_3,India,Raw Material,28-09-2025,11-10-2025,13-10-2025,222,216,128.06,28429.32,0.056,3,4.57,2,0,0.972972973,1592.0419200000001
PO276,Supplier_19,Poland,Mechanical,14-06-2025,12-07-2025,17-07-2025,486,458,22.98,11168.28,0.026,0,2.53,5,1,0.9423868312757202,290.37528000000003
PO277,Supplier_25,China,Electronics,27-02-2026,06-03-2026,06-03-2026,492,479,151.21,74395.32,0.005,3,4.69,0,0,0.9735772357723578,371.9766
PO278,Supplier_2,Germany,Electronics,27-03-2026,14-04-2026,19-04-2026,474,451,45.21,21429.54,0.008,4,4.6,5,1,0.9514767932489452,171.43632000000002
PO279,Supplier_48,Poland,Raw Material,28-08-2025,12-09-2025,17-09-2025,99,79,109.07,10797.929999999998,0.006,3,3.05,5,1,0.797979798,64.78757999999999
PO280,Supplier_44,Germany,Electronics,29-11-2025,12-12-2025,15-12-2025,442,439,175.02,77358.84000000001,0.006,0,2.56,3,0,0.9932126696832579,464.1530400000001
PO281,Supplier_23,Poland,Mechanical,02-02-2026,18-02-2026,23-02-2026,96,82,124.37,11939.52,0.089,4,2.93,5,1,0.8541666666666666,1062.61728
PO282,Supplier_21,China,Mechanical,07-09-2025,01-10-2025,01-10-2025,206,188,55.11,11352.66,0.051,3,3.09,0,0,0.912621359,578.9856599999999
PO283,Supplier_12,France,Raw Material,06-10-2025,01-11-2025,03-11-2025,243,220,124.12,30161.16,0.074,0,3.17,2,0,0.9053497942386831,2231.92584
PO284,Supplier_38,Germany,Mechanical,26-11-2025,17-12-2025,20-12-2025,317,312,18.67,5918.39,0.014,3,3.67,3,0,0.9842271293375394,82.85746
PO285,Supplier_29,France,Electronics,18-08-2025,25-08-2025,30-08-2025,340,325,63.33,21532.2,0.021,4,3.84,5,1,0.9558823529411765,452.17620000000005
PO286,Supplier_49,Germany,Mechanical,17-09-2025,29-09-2025,30-09-2025,453,426,64.13,29050.89,0.046,4,3.93,1,0,0.9403973509933775,1336.34094
PO287,Supplier_42,China,Mechanical,01-05-2025,14-05-2025,14-05-2025,393,389,64.07,25179.51,0.082,4,3.36,0,0,0.989821883,2064.71982
PO288,Supplier_39,Germany,Raw Material,12-10-2025,29-10-2025,30-10-2025,196,186,34.98,6856.079999999999,0.027,0,3.47,1,0,0.9489795918367347,185.11415999999997
PO289,Supplier_19,Poland,Packaging,14-11-2025,26-11-2025,29-11-2025,158,147,138.18,21832.44,0.03,1,4.89,3,0,0.930379747,654.9731999999999
PO290,Supplier_5,Germany,Raw Material,29-05-2025,16-06-2025,23-06-2025,207,195,167.62,34697.340000000004,0.004,3,4.22,7,1,0.9420289855072463,138.78936000000002
PO291,Supplier_2,Poland,Mechanical,08-01-2026,13-01-2026,20-01-2026,469,452,27.53,12911.57,0.06,3,4.75,7,1,0.9637526652452025,774.6941999999999
PO292,Supplier_12,India,Raw Material,14-04-2026,03-05-2026,03-05-2026,472,471,137.03,64678.16,0.068,1,4.72,0,0,0.9978813559322034,4398.114880000001
PO293,Supplier_13,India,Mechanical,25-03-2026,16-04-2026,17-04-2026,167,159,126.39,21107.13,0.087,3,4.09,1,0,0.9520958083832335,1836.32031
PO294,Supplier_2,France,Mechanical,31-12-2025,07-01-2026,12-01-2026,345,344,12.22,4215.900000000001,0.042,2,3.62,5,1,0.9971014492753624,177.06780000000003
PO295,Supplier_45,India,Electronics,12-06-2025,07-07-2025,12-07-2025,98,74,148.54,14556.92,0.065,3,3.47,5,1,0.7551020408163265,946.1998
PO296,Supplier_43,India,Packaging,29-03-2026,05-04-2026,08-04-2026,424,416,68.2,28916.800000000003,0.079,3,3.07,3,0,0.9811320754716981,2284.4272
PO297,Supplier_32,China,Raw Material,14-09-2025,30-09-2025,07-10-2025,90,68,70.58,6352.2,0.058,1,3.43,7,1,0.7555555555555555,368.4276
PO298,Supplier_36,Poland,Electronics,13-07-2025,10-08-2025,17-08-2025,339,316,41.47,14058.33,0.065,4,4.73,7,1,0.9321533923303835,913.79145
PO299,Supplier_1,Poland,Raw Material,27-04-2025,11-05-2025,13-05-2025,451,424,11.27,5082.77,0.039,2,3.52,2,0,0.9401330376940134,198.22803000000002
PO300,Supplier_49,Germany,Mechanical,01-09-2025,10-09-2025,10-09-2025,225,206,120.24,27054,0.056,3,2.92,0,0,0.9155555555555556,1515.0240000000001
PO301,Supplier_50,France,Mechanical,17-11-2025,15-12-2025,16-12-2025,116,106,35.8,4152.799999999999,0.01,2,3.47,1,0,0.9137931034482759,41.52799999999999
PO302,Supplier_42,China,Mechanical,31-05-2025,10-06-2025,11-06-2025,174,160,102.69,17868.06,0.013,1,2.79,1,0,0.9195402298850575,232.28478
PO303,Supplier_42,Poland,Electronics,27-01-2026,03-02-2026,10-02-2026,183,180,199.02,36420.66,0.055,4,3.22,7,1,0.9836065573770492,2003.1363000000001
PO304,Supplier_47,Poland,Electronics,07-04-2026,24-04-2026,29-04-2026,117,113,39.29,4596.93,0.055,1,2.92,5,1,0.9658119658119658,252.83115
PO305,Supplier_23,China,Raw Material,01-01-2026,15-01-2026,15-01-2026,465,453,46.98,21845.7,0.006,3,3.09,0,0,0.9741935483870968,131.07420000000002
PO306,Supplier_11,Poland,Raw Material,02-07-2025,07-07-2025,09-07-2025,496,473,199.95,99175.2,0.015,1,3.72,2,0,0.9536290322580645,1487.628
PO307,Supplier_17,China,Packaging,07-03-2026,29-03-2026,03-04-2026,298,275,127.93,38123.14,0.02,4,2.87,5,1,0.9228187919463087,762.4628
PO308,Supplier_5,Germany,Electronics,03-03-2026,11-03-2026,16-03-2026,196,170,182.8,35828.8,0.072,4,3.65,5,1,0.8673469387755102,2579.6736
PO309,Supplier_21,China,Raw Material,13-12-2025,22-12-2025,22-12-2025,233,214,98.69,22994.77,0.003,0,4.87,0,0,0.9184549356223176,68.98431000000001
PO310,Supplier_26,Poland,Packaging,31-08-2025,24-09-2025,29-09-2025,232,207,103.37,23981.84,0.052,2,3.78,5,1,0.8922413793103449,1247.05568
PO311,Supplier_50,Germany,Raw Material,02-07-2025,27-07-2025,01-08-2025,268,251,94.26,25261.68,0.06,3,4.52,5,1,0.9365671641791045,1515.7008
PO312,Supplier_35,Germany,Packaging,05-05-2025,29-05-2025,01-06-2025,386,370,170.92,65975.12,0.089,2,3.28,3,0,0.9585492227979274,5871.785679999999
PO313,Supplier_3,China,Electronics,04-07-2025,21-07-2025,28-07-2025,238,216,13.63,3243.94,0.048,4,2.58,7,1,0.907563025,155.70912
PO314,Supplier_3,India,Mechanical,19-04-2026,14-05-2026,16-05-2026,243,235,62.96,15299.28,0.021,0,4.48,2,0,0.9670781893004116,321.28488000000004
PO315,Supplier_35,China,Mechanical,21-01-2026,02-02-2026,02-02-2026,162,155,65.98,10688.76,0.001,0,3.35,0,0,0.9567901234567902,10.68876
PO316,Supplier_37,Germany,Raw Material,13-10-2025,22-10-2025,25-10-2025,281,274,156.1,43864.1,0.066,0,4.61,3,0,0.9750889679715302,2895.0306
PO317,Supplier_2,Germany,Mechanical,21-03-2026,08-04-2026,13-04-2026,433,430,87.35,37822.55,0.007,2,3.87,5,1,0.9930715935334873,264.75785
